Uniprot ID;EC number
A0A2K3DL63;
K4AMS2;
A0A0K9P902;4.1.1.65
A0A2I2ZTP2;
B9RRG4;
Q4V993;5.2.1.2
A0BZJ0;2.7.12.1
D8QSF6;
F6S738;6.2.1.5
Q8F219;4.2.1.9
F1RRY6;5.3.99.3
A8WHT1;2.1.1.228
H3HCW1;
Q8ZPU5;6.3.1.5
Q9VBP7;5.2.1.8
H9H7B7;
F1SJT2;
A0A022S0D0;
A0A2J6LJY2;
C0HEB1;
A0A1U8IMU3;1.14.14.17
F7BRJ4;1.1.1.27
A0A1S4CCI3;
G7IBW4;
P68402;3.1.1.47
Q6PDS3;"3.2.2.-; 3.2.2.6"
A0A251SGN3;5.4.2.2
Q803R5;2.1.1.57
A0A2R8QGR9;2.7.4.8
D6WMN3;1.3.1.-
A0A3B5Z1D9;
P09436;6.1.1.5
Q4V8F5;
A0A3B6GX15;
C8V0A0;
A0A1U8JNP2;2.7.7.6
H9G589;1.1.1.37
D8T343;
A0A0A0KU70;6.1.1.1
A1IGR3;3.1.1.14
G5EF53;
B3S184;
A0A1S3XVU4;
A0DTL9;2.3.1.48
A0A067F001;
D8SIT6;
A0A072TC17;
E3KB69;
H9GLP3;
Q5BFA6;
T1FNH0;2.1.1.67
T1FEW0;
G1KNA2;
D8QUG7;
A0A2C9W389;1.5.3.1
A7RNY6;3.5.4.16
A0A0R0K188;
A0A251KSS9;5.4.2.8
F7DB20;
P04551;2.7.11.22
A0A3B6MZ11;
C8V964;"2.1.1.290; 2.3.1.231"
Q5KCC3;
A0A0K9PVX4;
Q7PUN7;2.4.1.16
F7BVJ9;
A0A1S3XUJ6;3.1.1.11
M5WXP4;
A0C238;3.1.1.47
F1NF93;
A0A2K3CXE9;
Q60EF5;
A0A2K2BH21;2.1.2.1
B9RXT9;
Q4QPY7;
X1WGN1;
A0A067DZE5;
Q754Y9;
Q9EPR2;3.1.1.4
A0A1U8MHL2;2.7.11.1
Q8P6P9;
Q3HVN6;
K9IWC9;
A0A077S3H1;
A0A2I2V5H4;4.2.1.11
B8BQ31;2.8.1.8
P26567;3.4.21.92
A2G2M9;
A0A3Q1LF57;
A0A059DB77;
L7N3I6;
D8S215;3.1.3.11
Q10CE4;1.1.3.15
A0A2G2YGI9;
Q754N2;
F6USK2;"2.6.1.44; 2.6.1.51"
E9GBG1;
G3QWU9;
Q99JP7;"2.3.2.2; 3.4.19.13"
I7EPD8;2.7.7.6
Q9JZQ0;
F6HDS1;
A0A3Q7GDG7;1.2.1.-
Q4Q0C8;2.7.11.1
Q8PCC7;
A0A2I4GWX3;
A0A0K9RRG5;
A0DDM9;
M4CA40;
A0A2C9UJ49;2.1.1.77
A0A1Z5RMP3;1.11.1.7
A7EUP1;2.6.1.52
O25857;7.1.1.-
A7F993;5.2.1.8
F6HUI4;1.4.3.-
A0A0R0IFH2;
A0T4G5;
A0A2K1IRN8;3.1.1.11
A0A0P0VUB1;
A0A061DSZ5;
A0A3B3HN73;4.1.2.4
A0A2K1IHC8;
A0A061FAN4;3.1.1.11
A0A1U8M7Y0;1.2.1.-
H2Q8G3;"1.5.1.5; 3.5.4.9; 6.3.4.3"
A0A1B8Y2C6;
A2DM61;
A0A067FJK6;1.11.1.7
A0A0R0ET93;
A0A2I3TUN1;
A0A3Q7GR48;
Q08465;
A0A2K2CAJ7;
Q54LT2;1.7.3.3
P42951;2.7.1.67
O15528;1.14.15.18
I1J0E4;3.1.1.11
Q7ZUW3;
B9GFY9;
A0A022RFV3;
P19100;"1.14.14.19; 1.14.14.32"
O86374;
A0A078FPP2;1.16.3.1
Q81E05;2.1.1.45
Q8LHD1;
P51054;1.3.5.1
X1WD44;
Q8R612;1.1.1.-
I1JHL5;
Q4WAT5;
A0A1D5Q3D7;3.1.4.11
A0A1S4CF75;
P72776;2.6.99.2
A0A1U8BD88;
Q8THF5;
C3YI11;1.15.1.1
A8IAA3;
Q5XIG6;2.7.1.157
A0A2I3T5E1;2.7.11.-
Q96PP8;3.6.5.-
M4CHI7;
A0A1S3YIS7;
I1L122;3.6.4.12
A7RL32;
Q2R482;3.6.4.12
A0A1S3Z2W4;
Q01802;2.6.1.1
Q9D3S5;1.-.-.-
M4FBQ6;
A0A1S3ZRU6;3.5.4.6
Q5B5Y0;
F5HLC1;
D8RYF4;
P00724;3.2.1.26
A0A3B6B6D4;
P74122;"2.3.1.1; 2.3.1.35"
A0A2C9WBB7;6.1.1.5
C3Y7L4;
M5WAW3;
A0A3Q2TVP3;
F1N986;4.2.1.1
A0A2J6M6R0;
A0A1S3Z1B3;3.1.1.11
F1SH28;2.7.11.13
A0A2I3TIN5;1.14.11.2
B7PHY7;3.6.5.2
U5D2A3;2.5.1.72
Q5KM47;
O44510;"2.7.7.80; 2.8.1.11"
P21499;3.1.13.1
A0A078HNX3;
F6T4C6;2.7.7.-
F6WL35;1.14.11.2
F1RN85;
H3H6H4;
Q9NQI0;3.6.4.13
A0A1S4DCL2;
Q5M9Z7;
A0A022RQN6;
F6ZLG8;
A0A2I3RZG0;
F6ZKX3;2.4.2.-
Q2FVT5;4.2.1.49
H3FNA8;
A0A078JRX5;
A2DQB9;
A0A3B6LU07;1.3.5.1
P40034;1.14.11.27
Q28GX4;4.2.1.47
A0A1U8PDV6;
H3GA75;
A0A067GQ34;
A0A1D6H089;
A0A0K9P5S0;1.11.1.11
A8IUB5;
A0A059BYF2;
I1IF94;2.7.1.71
G7KXH8;3.1.1.11
A0A251UXP4;
C0HHB8;3.1.3.12
A0A061DHZ3;4.1.1.49
A0A3B3HT58;
I1GUX9;
A0A0P0XS57;
K4A6H5;
M1B6X3;5.2.1.8
D8S7J0;
D8RPI3;
Q0UMJ9;
Q2FYV4;1.1.1.3
Q8EYU4;6.5.1.2
Q8H3Q7;5.3.1.5
A0A2K3CPA9;
F6Q532;
A7SUQ4;
I1IXW3;1.11.1.11
A7RH78;"2.4.2.10; 4.1.1.23"
F0Z938;
H3H0X9;
A0A1L1RXJ1;6.1.1.18
A2EQT4;
G3QXT4;
A0A2K1X505;3.5.2.3
A0A1S3ZLL3;
F7EPD3;2.7.11.1
A0A6I8R8D8;4.2.1.47
C3YN41;
A0A251T0M5;2.3.1.-
C5YVE4;
A0A1U8AW70;
M4DYY6;
A0CPM9;
H2M5Z0;2.7.7.6
G1KXA5;
Q59T80;
B9RRP3;
A0A2K1YQ68;
A0A3Q2LB84;2.7.11.10
A0A1S3Y6I5;
A0A3B6HXH8;1.2.1.84
A0A1U8NTC1;
M4D3Z9;
Q20264;
A0A0K9NT57;2.7.1.148
A8B2L1;
Q69PI0;3.1.1.11
W1Q0W4;
A0CNX3;
Q8TLX7;6.1.1.3
H2MSY2;2.7.10.2
D8R4R0;
W5NIM4;6.3.5.7
Q7DD62;
Q03100;4.6.1.1
Q5GA12;2.4.1.255
A0A2K3DKI8;
H2L6G4;
A0A2C9UJ58;
A0A337SIB8;
A0A072V2R0;1.6.2.6
F7F1F1;4.6.1.2
Q8P815;2.2.1.7
A0A067EPJ5;
E3JXQ3;2.4.1.83
A0A1U8JTF2;
A0A0G2K0L0;
E9H4X1;
Q7QAN6;1.2.1.84
M1AZ19;
W5MA29;
Q5KDJ4;
E3KZS0;
O14075;1.-.-.-
A0A1U8APR4;
A0A287BL65;
A0A0A0LUX6;2.7.1.108
Q7NJK1;2.1.2.9
Q9USJ4;3.1.1.5
M3XFI8;5.2.1.8
E7F9K2;2.4.1.-
A0A067GW43;
E3KRK7;
M1D553;3.6.4.13
A0A0K9RSB7;1.15.1.1
A7S8N6;
K3YXV2;
B3DJ37;2.7.11.30
D8QWR6;
Q6PBB2;3.6.4.13
A0A1U8J0P9;5.4.2.8
A0A1D6LKN6;4.2.1.11
A0A2C9W5X3;
B4FT32;
A0A072TT65;4.1.3.36
A0A1S4C7R7;3.6.4.13
A0A1D6EUI9;6.1.1.9
I1JCB1;
F7G2B9;
Q75E94;1.4.3.5
A0A3B3I0P2;
D6X1U2;
Q7UWY4;3.6.4.12
G3R2M4;4.1.2.13
A0A6I8R6A3;3.1.4.-
A0A1U8JM75;1.11.1.7
B9SHN4;
G3RHG0;2.4.2.-
Q5KKV8;
A0A1S4CIU2;
A0A0K9NGZ7;1.1.1.37
A0A0K9PDF9;
A0A1U8MZZ2;3.1.1.-
Q4WK31;3.1.-.-
F1MBC7;
A0A1B8XVC4;
A0A3Q2UNE8;
I1H1K1;
F1Q6W9;2.8.2.-
B2GS87;
Q337F3;6.3.2.17
Q2FXG2;2.5.1.78
P47810;2.7.10.2
I1IVA2;3.1.4.11
Q15119;2.7.11.2
B3SE36;
M0ZGJ2;
A0A1S4DB99;
M5VMS5;6.3.4.4
A0A061F5E7;2.1.3.2
A0A061F9T2;2.7.1.25
A0A2I3SSG0;
A8X896;
A0A3B6RFL6;5.2.1.8
P51842;4.6.1.2
B8CAI4;
A0A3B6NLQ1;3.2.1.26
Q9V3K3;3.6.4.12
Q24172;2.5.1.59
A0A061GJJ9;2.6.1.1
Q5BKW9;"3.4.19.5; 3.5.1.1"
Q93458;2.3.1.41
Q8E8S5;
A0A096MJT2;
A0A1D8PL85;2.6.1.1
M1E0X0;
P00918;"4.2.1.1; 4.2.1.69"
A0A1S4BMT3;
A0A2R8QHK6;
A0A1W0W4B6;
A0A2K2AAB1;3.4.21.53
A0A2K1ZLG1;
Q9SC19;5.4.99.30
A0A0D1BY07;
I1HSM7;
A0CPH7;
Q8MZH0;3.6.4.12
A0A2K1KED1;2.7.11.1
A0A2G2ZPC8;
Q03012;
A0A078FRL8;
Q5CB07;2.4.1.135
I1JMI6;2.7.4.14
A0A251U7H9;
A0CGL3;
A0A1D5P6X3;
A0A2K1IUD8;4.2.1.2
A8XX72;
A7T422;
E9FU31;
A0CYT8;2.7.4.3
A0A067H6U3;
A0A3Q7GTD2;
Q8RIJ5;3.1.1.29
P34148;
A0A2J6KCM1;
B9SJW9;1.3.1.74
A0A059C2N2;
A0A072U8F0;1.14.19.20
M1CJZ6;
M3VUU6;
H2RD68;
Q9RRC4;6.1.1.19
C4M3I0;2.4.1.1
A0A3N7ECI0;
A0A061DX76;
B8C590;1.11.1.11
A0A067D7T8;
A0A3B6I2N9;
A0CST1;
D6W8X4;2.3.1.-
A0A061EJK9;
H2LE92;1.3.3.4
A0A1S3ZHV9;2.1.3.3
C3Y915;2.7.1.107
A0A0K9RX22;2.1.2.1
A0A022PU22;4.1.1.48
A0BW67;
P54419;2.5.1.6
C5YJ79;5.2.1.8
E2RDZ6;2.3.1.-
W5MUX5;
A7EKT5;1.6.2.2
P33224;1.3.99.-
A0A2K2BV86;2.7.11.24
F1SSC6;
A0A1D6MMW2;3.1.1.-
A0A251SN90;
D6WC60;
Q8IVH4;3.6.-.-
F6S471;
Q9AU02;1.9.3.1
D6WFP2;
A0A1U8MYW2;2.1.2.1
F4P0P3;
A9WFR5;
G7J852;2.7.1.21
E3KNV3;
A0A2K3D0G7;
D8TC86;
A0A1U8IKZ8;
H3G6N5;
A0A287BRL5;
A0A067DF80;
A0A3Q7HKP3;1.1.1.27
A8WN51;6.2.1.4
F6VDM6;2.1.1.355
O95835;2.7.11.1
A0A251UCJ1;
Q89CZ8;3.6.1.1
C5X5H1;2.7.1.159
I1JPS2;
A0A1U8AF43;
M1A8D4;5.2.1.8
A0A3B6NMD3;
A0A078ITY0;2.5.1.47
E3L0A1;4.1.1.23
P17562;2.5.1.6
I1MCZ2;3.6.5.-
Q54ER6;"1.13.11.53; 1.13.11.54"
A2EI16;
Q8EK13;3.1.3.18
A0A1S4D3Z1;
A0A2K1J803;
Q8PAG4;
Q6P340;2.4.2.31
Q54RQ1;1.15.1.1
Q89RZ7;4.1.99.12
F7ECD3;
Q9RK63;
H2L6M0;3.1.3.36
F4P5P7;3.7.1.3
A0A3B6RMR7;
A7SQK2;2.3.1.12
A0A078GLR5;1.2.4.1
M1C2K6;
Q7S9V3;
F4JCU3;4.1.1.33
D7TVU8;3.6.1.1
A0A0A0LHA8;6.1.1.6
Q8GSD7;2.7.7.50
A0A251RIN1;
G3QWR7;2.7.11.1
A0A090M353;1.2.4.2
Q5RFU5;"1.16.1.6; 2.5.1.151"
Q9U2M4;1.1.99.24
O76711;
M1CZX5;2.7.1.150
A0A3B6QCB1;2.5.1.3
A0A078IQ94;
A0A0K9R9H3;3.6.4.12
A0A1U8P7A6;2.4.1.143
A0A2G2YBT0;6.1.1.20
Q57916;2.4.2.19
F6H3X4;2.2.1.6
B5YJ36;2.7.4.8
Q3T0V9;4.1.2.4
A0A2I4DKT7;
Q6C2U0;5.3.1.16
A9WB42;"4.1.1.36; 6.3.2.5"
A0A1S3YVM0;
P36430;6.1.1.4
Q00YQ4;2.3.1.30
A0A022R3E7;2.1.3.3
Q8ZTX3;
A0A078HII0;3.1.1.11
E7F8U3;2.4.2.-
O67891;6.3.2.1
A0A1U8N7B9;2.7.7.9
A0A061DFL7;
A0A1U8PAZ4;3.1.1.11
A0A3P6N6A0;
M4ELZ2;2.7.4.22
R4GCW2;3.1.1.29
W5NPA6;
Q99NF1;"1.13.11.-; 1.13.11.71"
A0A1U8GL68;3.7.1.2
F7CZ93;3.6.4.12
W1NHH6;
A0A3N7F9U1;
Q93QX0;"2.6.1.1; 4.1.1.12"
Q4WP29;6.1.1.10
A0A072TRX4;
Q93IU8;
E3LAC6;2.3.1.48
A0A061GXA4;6.5.1.1
A0A3B6JIK3;
A0A1S4CPN2;1.8.1.4
P08394;3.1.11.5
Q923E4;"2.3.1.-; 2.3.1.286"
Q9DBN9;3.6.4.13
A0A3B6LPE0;1.1.1.34
A0A1U8AV31;2.7.1.17
A0A287BHC3;
I1K586;
P72622;1.8.4.11
A0A2K2B1A3;
B9RY37;1.14.13.79
A0A0K9PYF3;1.11.1.7
A0A1U8MW96;"1.2.1.41; 2.7.2.11"
A0A3B6B7C8;3.5.4.16
H3FW54;
M3WN46;2.7.1.31
A0A1D6LJP8;
A0A072V6Q3;
D8SFA9;3.1.1.11
A0A0A0KKK5;2.4.2.7
H2XW04;
A0A2J6KNS4;
A0A078H4D5;2.7.11.24
Q5SNH5;2.7.1.11
A0A3B3HB41;1.4.4.2
F6Z453;4.6.1.1
A0A061DTC3;
B3RNM2;
A0A3N7GTS3;
B8C011;4.2.1.9
A0A2C9W2R5;3.5.4.9
A0A2C9VSG5;3.1.1.11
A0A2I3T3Y1;
W5QJZ5;"1.14.11.61; 1.14.11.62"
G3QTC1;
P56197;2.5.1.19
A0A251ULU4;4.1.1.35
C3ZQI3;2.4.1.109
B9T6J8;2.7.11.1
A0A0K9RVQ6;2.7.1.108
I1MMS3;
A0A3B6DKB9;3.1.1.29
H3G865;3.5.2.7
Q75CU3;
Q8EGJ8;
Q9LDF2;2.3.1.-
Q22308;3.6.4.13
A8XH67;
A0CU84;
Q8EDH5;2.3.1.179
E9QJ27;
I1N048;3.6.4.12
D8SRU0;
A0A067G3X0;
A0A0A0L6Y7;2.4.2.7
F4I1N8;2.7.11.-
A0A2I2UL33;2.7.11.13
A0A3Q1M1X5;
G1KGM7;6.3.2.3
H9G5C6;
A0A1S3XYW6;
F5H9G7;2.3.1.37
F0ZDL8;
F6NPZ8;
A0BCE5;
A0A0A0LAJ8;
A0A0K9NJ33;5.2.1.8
A7RH22;
B5YJ43;
D6WGA1;
Q1K894;
Q04467;1.1.1.42
E9QJM3;
A0A1U8KWP8;
A0A2I2ZS90;1.14.14.18
O25403;
H2XNM2;
A0A3Q7JI81;2.7.1.40
Q03674;3.1.1.5
A0A2J6M5X4;2.1.3.2
A0A3B6I109;
A0A3B6C3E1;
O62251;2.1.1.-
Q1MTC0;
A0A067H5X0;
A0A3N7FUB9;
A0A494G9Z1;
E7FDV3;4.6.1.1
D6WXJ2;5.4.2.8
A0A2C9UUJ6;2.7.7.7
F0ZGS2;1.3.1.-
G7JE36;2.7.11.1
Q4WZN4;2.7.1.-
A7RM90;2.3.3.9
C5WMR1;
P48300;3.2.1.51
F7CZU2;1.1.1.27
M3X0Z2;2.7.-.-
Q7PSX4;1.14.11.2
G3XD94;1.1.1.136
Q2HXL5;2.5.1.61
A0A078GLN7;2.3.3.13
F7F0G9;2.8.2.20
Q6EUS6;2.6.1.1
B9T1U0;4.1.1.48
Q6CD74;
A0A251URX1;
P18293;4.6.1.2
A0A072U8X4;
G1KJD0;
Q8S0E1;3.1.1.-
A0A067G1Y5;1.4.3.-
A0A3Q7JKH4;
A0A0K9QIM6;1.11.1.7
A0A1U8J332;
A0A059B2M9;3.3.1.1
H2QI16;
M4F684;2.7.11.1
A0A0K9R3T1;2.3.1.50
A7ERG1;3.6.4.12
A0A3B3HTM5;
A0A1S4BKD6;1.16.3.1
A0A078J813;
O84371;2.5.1.19
F4NX85;3.1.-.-
Q9I3A5;
A0A0P0XNG3;
D6WPQ6;
A0A251SHT8;3.2.1.26
A0A3Q7HH48;
A0A0R0GZF7;2.7.4.14
Q4WTQ5;
Q0JFN7;3.6.4.13
A0A059CWK1;2.7.1.-
D8RXH3;
A0A2I3TG13;
I3LDV0;3.6.4.13
A0A022R9D3;
A2FH85;
Q8F5H8;2.7.2.3
P26523;7.1.1.-
M1C5D7;
P32457;
E9GDB5;
A0A059CPX2;
A0A368QEP5;
A0A1S4B1F7;2.7.11.1
A0A3B6NTR7;3.1.1.11
H9GR04;
F6HAP0;3.1.1.11
A9V5E8;1.2.1.12
A0A1D8PRM0;
F7DYM2;3.1.3.48
A0A2G2YRA5;
A0A1U8KB63;1.5.1.20
A0A1B8Y8Y6;
Q54Q71;1.17.4.1
Q8A0B5;5.3.1.17
C3XVM9;1.14.99.60
I1MJD2;2.5.1.47
A0A078K175;3.1.1.11
Q7PSP6;2.7.4.8
A0A3Q7IVW0;
A7EMS2;
M0ZXD9;1.4.3.-
I1HKX1;
Q89JA5;2.7.4.3
Q66HX7;
A0A1U8BBX9;
M3WJS0;
A0A1S4CDG9;2.5.1.3
A0A059AFK4;6.3.1.2
C8V3Q7;2.7.11.23
G1KQF3;2.7.1.153
P39410;2.-.-.-
A8XPH6;
A7EI19;2.4.1.16
F6W318;2.4.1.131
Q81GR0;2.3.3.9
A0A3B6C718;
D6WXS4;3.1.4.-
A0A3Q7GBW7;1.11.1.6
F0ZP75;
G1KZ51;1.14.11.-
A7SR96;
A9RJ42;
I1MK76;3.1.1.11
B0UXE8;2.4.1.-
F7BKF9;1.14.16.1
A0CNC9;
W5DSN6;
C5XL61;2.3.2.15
H2LT15;
P44873;2.3.1.9
A0A139WDY1;1.17.4.4
A0A067ETH7;1.11.1.25
D8TBC8;3.1.3.7
A0A2G2ZL94;
A0A3B6KDZ8;
A0A3N7G968;2.3.1.4
A0A0R0EC38;3.1.3.11
A0A067DEM9;
A0A078IIZ0;2.7.1.134
A0A1U8M053;2.7.4.3
B7QMN1;2.7.11.17
B8BUX0;
A0A3B6IRQ2;6.2.1.45
Q7UQF9;1.9.3.1
U3KRF2;4.2.3.4
A0A199UBX1;
F6ZZ01;4.1.3.4
A0A1U8I601;
A9UL84;4.3.2.7
T1EIN7;
A0A090M365;2.7.11.23
I1KYI0;2.3.1.30
I1NGJ8;"1.13.11.53; 1.13.11.54"
Q9HTK1;4.1.3.40
Q9RWJ4;6.3.4.5
A9STM2;
Q4Q417;
A2FXY8;
Q6C150;3.1.1.5
A0A2I4FIM3;
B0V1J1;3.1.4.4
F1P550;6.3.1.14
Q01CQ3;
A0A1Z5R5F3;1.2.1.84
Q2RBB3;
C5XZ69;1.4.3.-
A0A090M4E0;
Q49GP5;2.7.1.67
M4ESU9;3.1.3.12
F1QUL8;
K3ZIT1;4.1.3.4
A7T7R9;6.1.1.14
M5VQR0;1.11.1.11
M3WK74;
Q8IMM8;2.3.1.15
O62699;1.14.13.39
A0A251NHQ1;
K7LMK6;6.2.1.3
A0A3Q7F179;5.2.1.8
A9SYW2;1.1.1.34
H2MSV0;5.2.1.8
A0A078H3L5;
Q9L1H5;
Q8EHG0;2.8.1.2
A0A0A0LFW8;2.1.1.228
C3ZST4;
Q9Y663;2.8.2.30
K7KV74;
P06968;3.6.1.23
A0A1S4AQG0;
Q8RFG1;3.5.2.7
Q33E21;
B7P5V6;6.2.1.26
T1EEU8;
A5I7R4;3.6.4.-
A0A1U8JWZ5;2.7.1.90
E3JXV3;3.5.1.98
H3E608;
A0A2C9W9I1;
Q8LQ65;3.1.1.11
W1PWX0;1.11.1.25
F7GE58;
B8DZK4;5.1.3.11
P47713;"3.1.1.4; 3.1.1.5"
A0A1S3Z6H6;
O67447;2.7.7.85
A0A078G507;
A0A078H650;
A0A3B6CCM3;1.11.1.7
A0A059BGW2;
Q16635;2.3.1.-
A2DF04;3.1.1.29
A0A0A0K5V8;1.11.1.7
Q17631;
A0A3B6QHM4;
P17709;2.7.1.2
I1J836;
Q12152;2.7.11.1
M5XHC5;
M5W7G9;6.1.1.17
Q2MHN2;1.16.3.1
H2LMF5;1.1.1.37
A0A1D5RMB0;
M4D5S3;5.5.1.4
H3GZK8;3.1.3.4
Q6PFP1;6.2.1.3
Q9AR04;4.2.3.24
C0HKC9;2.7.11.1
E3KYS5;
A0A2J6M3G6;
A0A067E7P4;
Q5K758;
B9S8M8;
A0A078J6Y9;3.1.4.11
A0A0K9NV14;2.7.11.1
K3XQ76;2.7.6.2
M3WWG3;3.1.4.37
A0A0R4IN27;
G3QFL4;2.8.2.-
G1K1V2;
A0A061GW31;2.7.4.3
G7ZWQ4;
K7L4Q7;
A0A3B6PTU8;2.7.11.1
A1L0T0;4.1.2.-
E1BAL7;
A0A061F425;
I1GVG9;6.1.1.5
Q6P7K8;2.5.1.46
A0A1D6PUK0;
Q8IBS3;6.1.1.11
A0A2I2U6U8;
A0A2G2YB76;
K7L1J3;"1.2.1.41; 2.7.2.11"
M3W0A5;
O09158;1.14.14.1
Q93XP7;2.4.1.215
A0A3Q7JEE6;
H2LVJ2;2.7.1.30
A0A1U8A8W9;1.4.1.14
A0A078F387;2.3.1.48
Q5JD31;2.5.1.78
A0A0R4ICC1;
A0A2J6KIG6;3.5.1.23
A0A2C9WLX9;
Q22307;3.6.4.13
A0A3B6KQW9;
Q5NT09;
A7T2D4;
A0A368SVK5;2.6.1.52
P29398;2.7.7.6
A0A0K9NQ48;5.3.3.2
A0A1S4CRE1;
M4DNI9;
Q9I347;2.1.1.298
A7SAB6;2.7.7.7
Q9LVZ7;2.7.8.-
A0A287AEB7;
H9CWQ3;3.1.3.48
H2M9G7;
A0A061FBE3;1.2.1.-
A7E670;4.1.1.15
A0A1U8NAD3;
A0A078IXG8;
A0A2J6KFZ4;
I1L5R3;2.7.4.14
P09605;2.7.3.2
F6I7F5;
A0A078FPP5;6.1.1.19
A0A3Q7IS42;6.1.1.5
Q0TVL5;
Q38BS5;1.2.1.88
A0A1U8K2E4;
F6XW37;
Q8EXK6;2.4.99.17
M4ELD9;3.1.1.11
A0A2J6JZA7;
A0A0K9NJX4;
M1A9R9;1.1.1.8
Q55714;2.7.8.26
Q74FZ9;3.2.2.26
E7EZQ8;
M1CEP0;
A0A072V2J1;
Q6J9G1;2.7.10.2
M4CRD1;1.1.1.82
A0A1D6FD95;6.1.1.4
A0A1U8IDQ4;
I1LLM7;6.3.5.4
Q4R1H1;5.3.3.12
A0A3B3IBB4;5.4.2.8
F6Z9G1;
T1EN19;
T1FV28;2.7.7.6
A0A251VNB4;
A0A3B3HWR2;
Q99J95;"2.7.11.22; 2.7.11.23"
W5MB20;
A0A022QCX5;3.6.4.12
A0A2K3CZG1;
P9WPA3;2.7.1.24
A9UX80;
A0A251SZU5;2.3.1.20
M4CRA7;5.2.1.8
Q7LX33;
A0A1S4AP36;
B3RZX6;2.3.1.286
B9SVD1;2.7.10.2
A0A0K9QXL4;
A0A1U8K5A3;
A0A2C9UJK0;
D8RVU4;1.1.1.95
A0A0K9QMM4;
A0A2J6L0A5;
Q8W108;"1.13.11.53; 1.13.11.54"
B8BYY9;1.8.1.7
A0A1S4BRC3;
F8VPZ5;3.6.4.-
A0A1B6PMY7;
A0A1U8GVG4;2.7.1.160
H3HBQ2;
A0A0K9RFV3;
D6X4D1;
A0A1D6IWN4;1.1.1.25
C0SW08;
Q2KI84;6.1.1.21
A0A1B8Y680;
B7QKM6;2.7.7.78
Q8A4T7;
A0A1U8QA69;2.7.7.-
A0A0D1E8P6;3.1.1.47
Q74C75;2.7.2.4
Q8THK7;3.6.4.12
A7TD22;
A0A3B3IHS0;2.8.2.-
A0A059A8R8;5.3.1.24
A0A1U8JXW9;
F0ZXC4;
Q9ERI2;3.6.5.2
A0A1S4CHJ6;
I1N4G3;3.1.1.11
A0A067DIJ7;
A0A1W0VU04;
B8C0J2;"2.1.1.-; 2.1.1.34"
F6WNJ2;
F5HL68;
W1PU02;
A0A0B4JD64;"2.7.11.17; 2.7.11.18"
A0C4W5;
F1LP90;2.7.11.1
Q8F2Z1;
H3G756;2.7.7.9
A2GIZ7;
A0A2J6K1Y0;3.1.1.11
A0A251U5L3;
U5FWD6;2.5.1.47
A0A0A0KW44;5.4.99.30
Q6NWY0;3.1.1.4
D8QXT4;
Q6GKX5;4.1.2.25
A0A058ZSN7;1.11.1.7
A0A072TNS8;
A0A2R8QKS6;
B3RJQ6;2.1.1.77
Q3YE90;
W1NJB0;
T1EE24;2.7.1.107
A5C4M9;
A0A1U8PED9;
A0A3B6JM67;1.8.1.7
P49135;3.6.4.12
Q4WRW2;
Q8I136;2.4.1.41
H3G9N6;1.1.1.205
M5W4G8;
A0A1S4C174;
E9GR91;
Q52WX7;
K7CGS7;
A0A2K1L2S6;
D6X4D0;
C3Z050;1.3.8.8
O60163;2.7.2.4
A0A1U8LYX7;
Q56A38;2.7.4.6
A0A6I8RDH2;6.3.2.2
A0A3B6RBD2;
Q6GL31;
Q8ILX8;
A0A2K1ISH5;
A0A2K1YR83;
Q7SXE6;
C4A0E2;
A0A090M0G7;
A0A251SLT2;
A0A1S4BZ23;
A0A3N7GLE4;
A0A2K1K9W6;2.7.7.6
A0A1S3ZD83;
H2M4D0;
Q8F342;2.2.1.6
Q01B29;
A0A0A0KYQ0;4.3.1.24
B7Z126;2.7.11.-
A0A2I4GA01;6.1.1.7
F6TSL6;2.8.1.8
P51649;1.2.1.24
C3YCG2;
A0A2I2ZNP8;
F6U0V3;
I1IDS6;1.8.1.7
A0A059D0K6;
A0A078HBX9;1.6.2.4
A0A1D6HQH6;
A0A251U4T7;
Q8THW6;
G7JU40;2.7.-.-
A0A0K9PZD5;
Q5AW69;2.3.1.286
Q7T3C4;3.1.2.22
M5W856;
Q5Z8Y9;
A0A067E1C0;"2.10.1.1; 2.7.7.75"
A0A022PZG6;1.14.11.-
G3RI94;6.1.1.4
D8TCW6;
Q5JID8;6.1.1.14
Q9FII7;
A0A2I4FDS9;
F4P520;
I1JQT2;
A0A6I8QR07;
P97443;2.1.1.354
A0A251V858;
A0A3Q1LZ03;1.14.14.-
A0CTP1;6.1.1.3
C3XW13;
F7CBC7;2.4.2.-
Q3SDN9;
G3S199;
Q28GI6;
A0A072UQ04;
A0A251SL49;
A0A067G207;2.4.1.82
F1RNN2;
M3WY58;3.1.3.64
H2Q0H6;
H8F0D6;"4.2.1.3; 4.2.1.79"
A0A0D1CFI0;2.4.1.109
Q7NGU6;2.7.7.60
P70619;1.8.1.7
A0A078FAC5;
F6XH21;2.7.4.9
A8HN94;4.2.1.96
C3ZI98;
B9S6V7;2.7.12.1
W5NCW0;5.2.1.8
M3WE12;
B8JIA4;
A0A0A0KA74;
B9H145;3.2.1.26
A0A1B8XY59;
Q8T3S1;2.7.11.-
B5YL35;7.1.1.-
A0A067G4H1;
U7DXY0;
A0A022RI41;3.6.4.12
C5XDW6;5.4.99.30
A0A1U8I1V5;
Q9HIW7;3.1.3.12
A0A251VDV4;1.6.3.-
