Uniprot ID;EC number
K7KH56;1.2.4.1
A0A2J6LM71;3.6.4.12
D6WLL8;
C3ZLL0;
Q8ZM15;
A0A1P8BGI7;5.4.2.2
A0A1S3XBH8;
A0A3B3H9D3;3.1.3.48
P32582;4.2.1.22
F6VLR6;2.7.10.2
A0A0K9PK43;6.1.1.16
A0A072VEQ0;
A0A0R0JJP3;
A0A1U8LT04;
A0A2J6JJU5;
A0A022QRK7;
Q15814;
A0A1U7ZA00;4.1.1.48
A0A0N7KJF4;
Q38BZ1;2.7.4.3
A0A251T1F4;1.11.1.24
Q6GMH7;3.1.3.4
Q501Z4;2.4.1.258
A8B9E4;
A9VBG3;1.8.1.4
F6ZP74;
A0A3Q7FR94;2.7.4.6
A0A0K9QMK8;
F6ZUZ0;2.7.4.6
F1NK52;
P59118;"3.5.1.2; 4.3.2.10"
H2LWX5;
F1M4T7;2.3.2.13
A0A3N7FU34;1.8.4.11
M5XU19;
M4EIA3;
A0A1B8Y4R7;
A0A3B6B4K1;2.1.1.100
A0A2G3ANW9;
H3GA31;
M0ZNC0;
A0A2K2DEY6;
P32910;
C3ZQP9;
W1PSV4;2.3.1.48
Q8Y825;6.3.1.5
A0A067FQ93;
A0A0K9RXE0;
Q864U6;2.4.1.79
P39624;2.3.1.-
A0A067DHQ5;
M4CAN7;2.7.1.21
A0A1U8B3J5;
A0A1U8N765;
K3YRG2;
A0A251TEQ4;
O94284;1.8.5.-
H3FWE3;
A0A078JXP0;
Q582H1;2.6.1.16
A0A1U8NL20;
A0A061G307;
B8BY70;
A2EIP3;
F1Q783;
Q81GW6;4.1.1.37
A0A067H1P1;
A0D7R0;
Q42580;1.11.1.7
A9VBR4;5.3.3.2
A0A2K1LA50;3.1.3.2
Q7SDN7;
A0A251U9K8;
Q7UQ71;
A0A0K9S415;
A0A022PX69;2.7.1.11
O01824;2.7.1.35
E9QCJ1;
A0A3B6CHB7;
A0A1U7YWX8;
M4FF11;1.8.4.12
A0A090MCW2;
G3QWR0;
Q8GY82;2.7.11.1
A0A2K1K0E9;2.7.7.1
A0A022Q6Q3;2.7.4.2
A0A6I8RCC3;
A0A368S5Y0;
A9TXS4;
Q0V3F7;3.6.1.43
A0A251SZA3;
E7F482;4.6.1.1
A0A6I8SMS7;3.5.1.1
B8CD03;3.5.4.4
I1GPQ9;
A0A2C9TZI5;
A0A1S3XKA5;
A0A1S4CYQ3;
A0A2G2Y0R9;
A0A1U8NXC5;
A0A1U8LFR6;
F1S325;5.3.1.22
Q8YAC2;2.5.1.15
I1I1X4;3.1.1.11
Q4WTL9;2.7.4.8
Q6Z8C8;"2.7.11.22; 2.7.11.23"
Q8I2H8;6.1.1.21
T1EG09;
F4P5K4;
A0A1U8LLE9;1.4.3.-
A0A1D6PRV1;
A3KNU9;
H9GAK0;
M4D384;2.4.2.7
A0A059AN35;
A5B0X9;4.2.1.24
A0A0H2UJJ5;
A0A061E5Y0;5.2.1.8
A0A3B6C811;
Q8EHK3;2.4.2.4
A0A3B6KCG1;
M4C9H7;3.5.4.9
F6XY07;"2.6.1.19; 2.6.1.22"
Q9X266;
Q7PVC2;
A0A072VDS8;4.3.2.9
A0A0D1CUJ1;
Q64277;3.2.2.6
B9SYA5;6.1.1.19
M3W346;2.7.1.1
Q9UUH2;2.1.1.-
A0A0A0KTW5;3.1.1.14
F7FK96;2.7.1.23
F1MPS6;
A0A2I3SWZ0;2.7.11.1
T1FXL3;
G3N3D6;3.1.4.11
Q7UFN2;3.1.2.23
Q9ASK5;
D6WHC7;3.5.99.6
F6HDI3;
Q53WM8;3.1.1.11
H3E3C9;
A0A6I8R2B3;6.3.4.2
A0A3B6GYY7;2.1.2.1
A0A3B6IXN0;6.3.4.4
A0A1D5PRA8;2.7.1.1
P44647;3.6.4.-
A0A1U8NZW2;
A0A2I4F1W7;
B8BYU5;
A0A0A0LGJ5;
Q9HDX9;6.1.1.17
A0A1U7ZIN7;
A2FZ93;2.3.3.10
Q4WJ77;4.2.3.5
R4GA80;
A0A022QH29;
A0A3B5ZMF1;
Q0U3T8;
D8SMM7;2.7.4.3
M3WE75;
Q8ZY16;4.3.2.10
W1NTR4;
A0A022PW97;
A0A251RKY4;
A0A2C9U9V3;2.7.1.11
A0A067FE49;3.1.2.-
A0A3B6FLB7;
A0A3Q7J089;
F6GTP4;"2.7.1.140; 2.7.1.151"
I1L0X1;3.1.1.11
A0A6I8S7H6;2.7.11.21
M4F348;
F6HL38;2.4.2.9
A0A2I2Z7S3;2.7.1.107
A0A3Q2LQZ2;3.1.4.-
K7TGD2;
G2HDZ5;6.3.2.41
A0A1S3Y2I1;4.1.2.13
A9UZ23;
D6WW73;3.1.-.-
C5Z7R8;
B3RV71;2.3.1.21
A0A022QXY1;1.8.1.7
A0A1D8PKD9;
Q64MA9;2.3.3.10
Q4WX54;
A0A0Q3JIN4;2.7.2.4
A0A1S3YGR1;6.2.1.12
M4DVR1;2.5.1.47
F6TPL7;2.3.1.5
A0A287LS64;2.7.11.1
Q6C1H1;2.3.1.48
B2GTJ4;
A0A0K9PZ19;
A0A1D5NVT2;2.8.2.-
A0A0K9RX84;2.7.11.1
D7SYR9;
A0A2I2U3C8;
H3GH47;
A0A2I3SAJ1;2.3.1.48
Q8TAI7;
A0A251VL58;
A0A072TT61;
C5WR68;1.2.4.1
H2LQY9;
Q9KPD2;
Q58053;
P31380;3.6.4.12
A0A1Y3BXS1;
Q12476;
A0A139WH64;
Q11004;5.2.1.8
A0A3Q7F3Z4;3.5.2.5
A0A3Q2HE45;
C3ZS98;
A0A2I4FQB7;
A0A3B5Y0Q5;
A0A078I032;
A0A2I4GJ29;
Q3SDU6;
M1B1B2;2.7.4.3
A0EHX1;
A0A059D0F9;
A0A251Q0C5;
A0A2K1JYE6;
A0A2J6LUA3;
A0A0D1DNE1;4.1.1.15
A2ELU8;1.3.1.2
C3ZQQ1;
Q7PDX0;
G7IMK5;3.6.4.13
Q9Y1J3;2.7.11.1
A0A0R0I5R9;4.4.1.11
A0A1U8NA58;6.1.1.3
H9GJZ1;
A7SYE9;
Q1HGK7;5.6.1.1
B7P2Q6;
F1SBK7;2.7.11.1
A0A2G2YYU8;
A0A1U8FLL4;
E9GT70;
A0D2U3;
F0ZMR4;3.5.4.4
Q4Q3H5;2.5.1.46
Q9SE93;3.1.1.78
A0A251JHJ9;3.1.3.12
M1BNW5;
A0A2J6MCQ2;
A0A3B6GLA2;1.2.1.84
A9V5S7;
Q83EA3;6.3.2.1
Q74FT3;
A0A078IGW6;2.1.2.1
A0A0B4K6T8;3.3.2.2
A9V5S9;
B9HHE3;2.4.1.82
Q6C4J0;2.7.7.7
Q9LSR8;2.7.11.1
A0A1D5PV10;2.1.1.364
Q7KTS4;3.5.1.98
I6YG46;4.1.1.15
E3L433;
Q6P948;1.2.4.1
Q9SRX4;3.1.1.11
H2LJV0;2.4.2.-
O25536;3.6.1.23
B9SH74;1.2.1.36
A0A3B6DBJ8;5.3.3.2
B9HJR1;6.1.1.3
Q24137;
H2LFV0;
X2JGL7;2.5.1.22
C0PGV5;4.1.1.48
A0A6I8S2U2;6.2.1.4
I1IEX1;6.1.1.20
C8VG17;
F6TML9;
W5NIS8;5.2.1.8
A7E2L1;
Q756U0;
A7S1P0;
A0A2K1XET5;
A0A061EXZ4;
F6U3Z8;2.4.1.312
Q819M9;6.4.1.1
Q551V8;
Q68EH0;
A0A2R8QJM2;
O74633;2.7.7.6
G1KMC0;
G3R2H6;6.1.1.19
A0A3B3IBE9;2.7.11.21
A0A078FZ05;
A0A061GZ04;
A0A3B6AW47;
G3QUJ6;1.3.8.8
A2ETU4;
B7P1I7;2.4.1.224
Q4WVP8;2.7.1.-
Q6CF74;1.2.1.88
Q8A4A6;
A0A1U8IYN1;2.4.2.7
B1N503;
M4DE01;
A0A1S4A709;
C0P429;2.7.7.9
I1KA95;
F6HLM9;
A0A067DD30;
A0A0K9PNB8;
Q9NQ88;3.1.3.46
B9SM48;2.5.1.32
A0A1U8GXW0;
G3QVF8;2.7.7.8
A0A1S4A326;2.7.7.7
O94335;2.4.99.18
A0A1D6IP48;3.1.1.11
Q6PE18;2.7.1.67
Q0P570;4.1.1.33
H9GEV9;2.7.-.-
Q5K9U5;
M4CW19;1.2.1.-
D6WAM6;
A0A251U4T1;2.7.11.1
A0A1D8PI71;2.5.1.21
Q69PA8;4.1.99.5
Q97UB2;4.2.1.9
F6QY61;2.7.10.2
F6H1W6;
A0A072TEE4;2.7.2.3
A0A0J9YJ93;
A0A2K1YYJ1;5.4.2.2
A0A3B6EJ66;
F4JVY8;
P44436;4.3.2.10
A0A067EM35;
A0A1S3YAB4;
I1L401;
D8QQN0;4.4.1.5
I1LN13;3.6.4.13
A9WBP3;
Q7LGA3;2.8.2.-
A9WED6;
A0A2G2YV23;
Q55FX5;
F6X277;3.6.4.12
Q4QIR8;1.1.1.3
A0A2R8PVE1;
Q5B5L3;3.6.5.-
Q81IM9;2.6.1.19
Q04782;5.4.99.7
M5XJX4;
P07805;4.1.1.17
H3G6P1;
A0A194YU31;
A0A1U8KRA6;
B9HRV8;
M4ENQ9;
T1ECY9;
Q7PX52;
Q0UHQ2;
Q8RHI6;2.7.7.6
K7L211;
A9V3D3;5.2.1.8
G7K8P7;5.2.1.8
A0A059CAP9;
B0BNG5;
B6SIU4;1.11.1.7
D8SF15;
A0A022Q4Y7;
A0A3N7FMQ0;
A0A0R0IJM4;
Q81HY9;
A0A078J4C5;
A0A067GB70;2.4.1.1
E9H9E3;
I1NGJ7;"1.13.11.53; 1.13.11.54"
A0A061G653;
Q6K9N6;6.2.1.5
A0A6I8RFM9;3.1.3.48
A9V0Q7;
Q90703;1.14.13.39
A0A3B5YWE5;
A0A3B6NL03;
Q9VHX4;
A0A2C9U8L8;
Q382K0;
Q59P56;4.3.1.19
G3RG70;
F6ZEZ4;2.7.7.6
H2Q211;
A0A337S989;3.1.3.48
B7QMP0;
A0A1S4AI14;
A0A1U8IRY0;
F1MW60;
F6GST3;6.3.4.5
C3Y9N4;
A0A3Q7I2L6;6.5.1.1
A0A3Q1MGH3;
A0JMK2;2.4.1.101
Q75CN7;2.7.7.15
A0A2G2Y148;3.6.4.12
A0A0A0L9D6;2.7.11.1
A0CNT4;
D8SJG5;2.7.7.7
Q54F37;2.3.2.15
B4FAQ7;
Q5BC90;2.3.1.9
P73885;
I1KVS6;1.1.1.95
G7KBP7;2.7.1.35
Q5KAB8;6.1.1.20
A2ATX9;"1.14.14.19; 1.14.14.32"
A0A3Q3AH06;6.5.1.1
G3QNV0;
A7ELC1;
A0A1D6CEA5;
D8SZU0;5.1.3.3
E3K098;
A0A1D8PPJ9;2.1.1.100
A0A287BPR4;"2.1.1.361; 2.1.1.362"
A2D8P5;
M4FDS4;1.11.1.7
Q6CCA7;
M3VZI9;
Q93V58;2.7.11.1
A0A251TJN3;
A0A067EHX7;
A0A2I4FZW6;3.1.1.-
Q568E4;1.1.1.271
B7P559;5.1.3.1
A0A1U8MUR5;
P86939;
A7EHV8;
A0A1U8GF75;
C3ZTI6;1.-.-.-
Q5QE80;"1.17.3.-; 1.2.3.1"
Q0D5S8;
A0A078H748;
M3WKY9;6.2.1.16
A0A0K9NSE2;3.5.4.5
A0CVY6;
A0A1S4CNK5;1.1.1.37
C3Y3D3;
B8C184;
O31752;2.7.7.41
P34147;
F0ZLN9;
A0A1U8HUK0;
Q9W1U3;1.1.1.8
F1RZ71;
A0A0R4IAJ6;
A0A078JHI6;
A0A0K9NLZ4;2.6.1.44
A5GHL0;
F4IA25;2.4.2.8
Q89UN3;4.1.1.20
B9S1I3;2.7.1.40
A9JRA7;
A0A1B8XUY4;
A0A0A0KF04;2.6.1.44
A0A059CYN7;
A0A251R6Z5;3.1.1.11
A0A022RCP8;
A0A0K3AYI6;
T1FXW5;
Q9RJ77;
W5MC02;
A0A0K9QC91;3.1.1.11
A7ENW1;4.1.1.65
Q8RFJ1;2.7.7.7
C3ZSQ4;
C5Y956;
A0A022RTC3;2.3.2.15
Q37001;4.4.1.14
A0A251V7G1;4.2.1.3
Q81E51;2.3.1.118
O94617;2.7.7.23
A0A2I4G5G2;"1.2.1.41; 2.7.2.11"
A0A067GSI6;
A0A2G2ZM65;
A0A2G2Z4H6;
Q7RXB0;
A0A2J6MBG7;
A0A2J6JMQ4;5.1.99.6
A0A1U8FZX9;2.1.1.216
A0A0G2KER3;
A0A1D6HBL9;
C7IZ70;3.2.1.26
G7J059;2.1.1.112
M4CF21;
B5YJ98;5.1.3.2
W5N219;
C0PLN9;1.1.1.95
E9HJR3;"1.13.11.53; 1.13.11.54"
A0A0A0L1F9;
A0A067EQI5;1.14.13.81
A0A2I2YF25;
Q4WKS7;
A0A022PNF6;
H3FLZ8;2.7.6.2
M3WJX1;
Q5ZMR3;
A0A022QM83;1.1.1.205
A0A251SRS2;1.11.1.25
A0A2K3DSZ6;
F4PG29;
M1BFJ2;
W1PJ58;1.1.1.85
B7QLS8;3.1.4.-
A0A1U8M4M7;
A0A061DX77;1.1.1.37
F1QHZ4;6.1.1.15
F7B987;2.7.11.26
W5M4K6;
Q7UR89;1.1.1.122
I1KS46;5.2.1.8
Q81AQ6;1.1.3.15
A0A6I8QG36;
A0A0K9RUW1;3.4.21.92
A0A2G3AAH8;
A0A1U8BMA5;
F6XQH8;
M4F7W3;
A7SIT9;2.7.7.7
U5CW35;1.2.1.27
A0A3B6ENA7;
C3Z0C2;
P22140;"2.7.8.1; 2.7.8.2"
A0A2J6JHS7;
B0BM22;2.1.1.22
D6W820;
A0A022PQR8;
A8WVF6;2.7.10.2
A0A3B6DKG3;1.11.1.7
H3E335;
A0A059BTU9;
F4NWK3;2.3.1.48
A0A078GH45;2.6.1.2
A0A2I3RSY1;5.5.1.4
Q75IA9;
Q758W1;
Q9I300;1.1.1.35
A0A6I8SXK8;1.18.1.6
A0A0K9QD78;4.1.1.49
I1ITU2;
A0A1U8AZJ8;
A0A078FX82;3.1.1.11
A0A3Q7IZ43;
A0A1U8NQ66;2.7.11.1
Q7XTY9;
A0A0A0LSK5;4.2.1.91
P56859;1.8.4.8
Q9PTE6;2.8.2.20
A0A1S3X5H7;2.7.1.17
Q28BS1;"3.1.3.64; 3.1.3.95"
A0A059BBI2;
P25722;2.8.2.-
A0A2J6KAN8;3.6.1.22
A9RWG5;
F0ZIH6;
G5EEE9;4.6.1.2
Q6PHZ2;2.7.11.17
Q7NL45;
I6X9T8;
Q4Q520;3.5.4.6
I1LWM3;2.7.1.40
I1ML66;1.2.1.-
A2E2J2;
A0A3B6D8I4;
P01574;
I1LU53;4.2.1.3
A5I664;2.7.7.18
P19926;3.1.3.10
A0A067G2V0;
A0A078JYD1;4.2.1.91
A0A067FVT5;2.7.7.6
A0A0K9PGU5;
A0A3S5ZPM9;2.7.12.1
H2Q6N3;3.3.2.6
A0A3B6SSJ1;2.8.1.9
Q5ANJ1;
Q9LRI6;
A0A2K3CSI1;
A0A1S4DRG9;
A0A1S4D5J1;
A9UY46;
A0A2I4ET10;4.1.1.31
A0A3Q7G2L3;
W1NIH4;
A0A077S382;1.11.1.7
A0A251RSK3;3.2.1.26
A0A2I4H6P4;2.4.2.7
B9RAN7;4.1.1.36
Q4WPU7;1.16.3.1
Q89G45;
Q8H1D8;3.6.1.5
A0A3B6LRA7;
A0A0K9PZ16;
Q5B2K2;
Q5XGI0;2.7.6.1
Q8ZQ51;1.5.1.36
A2G713;
Q8ZX28;5.3.1.1
A0A022REW0;6.1.1.9
A0A1U8P0R4;
A8Y418;
Q40518;2.7.11.1
A7Z064;1.1.1.34
Q818X6;"3.5.4.25; 4.1.99.12"
D3KHS4;
B3RP34;6.1.1.9
A0A251U7D3;"2.7.1.140; 2.7.1.151"
W1PRN3;6.2.1.3
C3YKH0;6.4.1.4
F0ZKS7;4.2.1.49
A0A2I4H5B2;
A0A1D6LZM8;5.5.1.4
A0A2K3CNE7;
B9SBE7;3.2.1.26
A0CM74;
C0PCX3;6.1.1.2
M5VLQ1;2.7.6.2
A0A078HUV2;3.1.3.4
A0A2I4GXM8;
A0A2J6JQ58;2.3.2.15
A0A2J6KUN5;2.7.1.150
A0A3B6QFH8;
E9H6U6;4.6.1.2
A0A0A0LF49;3.6.1.22
W5MU39;
A0A0A0KGL7;
Q9SN35;
A0A078FAQ9;
A0A287AYT0;
A0A368PS73;3.1.1.11
Q96SQ9;"1.14.14.-; 4.2.1.152; 5.3.99.5"
F1S1E7;
A0A1S3Y1T8;
K7EHK0;2.7.11.1
Q6ZKW7;
I1K354;2.1.3.2
A0A1U8ACY0;
D6WJJ3;
A0A0K9PUF3;
B7ZVU1;
G1KL40;
G1KCS7;
C4M6Y1;2.7.1.26
M4CHT0;
A0A2K1INB6;3.1.4.4
B9RVX4;
E1BRQ3;
Q9VZI8;3.7.1.2
H2XPC7;
A0A0Q3I811;
A0A3N7FXW8;2.7.7.6
B7PHI4;3.1.3.5
M1CF67;
A0A0R0KN53;5.4.4.2
A0A2C9V3M6;
Q54RE8;1.14.13.9
K7TVP4;1.6.2.4
A0A1U8ARL8;
T1FP85;
A0A3B6SLU9;1.11.1.7
A0A3N7FK97;
F7BUI5;4.6.1.1
D8QXZ9;3.4.21.92
P16219;1.3.8.1
G7JTV9;2.1.1.-
M4EJ17;
A0E7T3;
A0A2K1JJE8;
Q38BJ2;
A8XWI8;
A0A059A2Y5;
A0A1U8KHI0;
A7SS63;2.1.2.1
A0A2J6KAM2;
Q66HE5;2.7.11.1
A0A251STY0;
A0A0R0JKQ3;
Q4QCJ0;2.7.1.-
F7DRY9;
A0A078ISW8;
A0A1S3YQD1;2.7.11.1
Q5AWZ5;
A0A1U8GJI6;5.2.1.8
A2EFF4;2.2.1.2
Q4WV69;2.3.1.-
A0A251QCG5;1.7.3.3
G1KPQ7;2.7.11.30
A0BSF6;
A0A0K9R0L2;
P05375;"2.1.1.17; 2.1.1.71"
A0A067FSL2;3.1.1.31
Q6YT73;1.1.3.15
B8C7M1;
Q54GQ1;3.1.3.-
Q7SB53;2.7.7.50
P50488;2.7.11.30
A0A3B5ZSS0;
B0S536;
A0A1D6F5H8;
Q0UL88;1.13.99.1
A0A0A0LPW4;
Q9SHT7;2.7.7.48
A0E0C0;
A0A2G2YS70;
A0A3Q7JQK2;
Q8CK38;
P43923;4.1.1.49
A0A6I8QYA5;2.7.4.3
M4CCJ6;2.6.1.16
A9PH10;
M3WEJ3;
A0A3B6EMS6;1.11.1.7
F1MU32;2.4.1.-
Q9VT57;"2.7.11.22; 2.7.11.23"
A0A287AA35;
A0A2K2CBN5;2.7.11.1
A8BN69;6.3.2.2
W5LZJ0;2.3.1.-
E3K2K0;
Q54N51;
A0A1S4BD91;3.1.1.11
A0A3Q7IDI1;2.5.1.47
H2MWB1;
D7EJF5;5.2.1.8
Q69UF2;
A0A3B6R7U4;
A0A090MCU8;
D8SWM9;
A9WG14;2.3.3.9
A0BN98;
C7DLJ6;4.2.1.53
I1H3D7;2.7.7.8
A0A1D5P197;
A0A2C9WEP1;
A0A2I4DXS3;
Q3TDX8;1.6.2.2
Q5JIY6;
Q8P548;5.1.1.7
B9RAC3;3.1.2.-
A0A368PKT8;
A0A1B8XTR2;2.4.1.-
A0A067GEK9;2.4.1.13
A0A2C9W404;
A0A287ACS3;
P25078;4.1.99.3
A0A3B6EFP6;
P34811;
O94609;6.2.1.45
Q29RU9;"1.5.3.1; 1.5.3.7"
C3Y1E5;3.1.3.48
P48025;2.7.10.2
A0A3B6GQL7;
A7S0F0;
F6QXL0;
A0A3Q7G0X6;2.7.7.4
F1M110;2.3.1.97
M4FG90;6.1.1.2
P49971;
M4EYZ4;3.1.4.46
Q8S3Q3;5.1.3.15
A0A1S4CP01;
A0A251TE68;4.2.1.91
A0A3B6GKP3;
Q5B082;
Q9RRQ4;3.5.1.88
A0CYG6;2.7.7.7
H2QBI7;
B7ZCQ4;5.2.1.8
T1EDR8;3.6.5.5
Q4WL15;2.7.1.12
F6H013;3.1.1.-
A0A1S3Z0D6;
A0BU75;
Q0JBQ0;2.7.1.20
Q9FNE9;2.1.1.369
Q8PAP5;3.6.4.12
A0A2I4G3N7;
Q7Q1U8;1.2.1.12
A0A1D6HYS5;5.4.2.2
Q5KJ65;
A0A072UYL4;1.11.1.7
K7LCD6;3.1.1.11
A0A1U8EVQ1;2.7.7.6
A0A2J6JZZ4;
A0A061FHA6;
Q75DP5;
P27472;2.4.1.11
A0A251RLA0;
A0A3B6B4T7;
A0A061EZZ9;2.7.7.9
A0A072TZ10;
A0A3B6ET51;3.6.1.1
A0A059AU43;2.3.1.20
Q5JFW2;2.7.2.17
A0A2G2ZLC6;
A0A251PN13;2.7.11.1
A0DAK8;
K3XY72;1.11.1.7
A0A2J6K6D9;
A8I7N8;1.1.1.85
E9GVX8;6.1.1.2
Q6L6R6;
B7QIF9;
E1BM29;1.14.14.23
Q6Z9C3;3.1.1.31
M5X5E8;4.1.1.50
A0A3B3IMC1;
A0A0K9NV71;
A0A251VE57;
F0Z9P8;6.1.1.5
A0A1U8I6N7;
A0A251TWJ0;
D8QSS1;6.2.1.3
A0A287A9J1;
A0A3B6TYF8;4.1.99.5
A0A3B6JI82;6.2.1.45
D8T2C2;1.1.1.267
M0ZZ09;1.2.4.1
Q1RL29;
A0A022QSK1;2.4.1.83
A0A067G6P2;2.5.1.114
O94584;2.7.8.8
A0A251VFI1;
Q4WN47;6.1.1.6
B1L7C2;4.2.1.11
Q9L0Z5;5.1.3.1
T1FL85;2.7.-.-
P54528;4.1.3.-
F8W4R0;2.7.4.2
A0A2K2D9H3;2.4.1.83
A0A2K3D6P0;5.2.1.8
Q5SWD9;
A0A1S4CUT7;
Q96WY0;
A0A2I4ETR6;
Q9RYE2;2.7.7.85
A2F2N5;1.1.1.8
A0A078IXR3;
A0A194YKU6;
Q819T8;"4.1.1.36; 6.3.2.5"
D8SC31;4.2.1.2
A0A3B6HY21;
M3W092;2.7.11.-
H2N1X8;
A0A3Q2KQB2;
T1ERQ4;
F6PYY3;2.4.1.198
A0A078JTG6;
W1NHP2;
Q8ZT48;
P54904;1.5.1.2
T1EFN4;
H2QUV6;
Q42538;2.3.1.30
Q68EH2;"2.7.4.3; 2.7.4.6"
Q755A5;3.6.4.13
A0A058ZW94;1.14.19.-
E7F4R8;2.7.-.-
E3NXQ6;2.6.1.13
A0A2J6M2A8;
A0A251TLA1;
D8T784;
A0A0R4IFF9;
B7ZV91;
P58641;4.1.1.23
K7GSM3;2.7.11.30
P36086;
Q9XWE8;
Q2MIB0;2.7.7.6
H2LHT2;
W5M814;
A0A078IE59;
F6YQ19;1.14.11.-
H2R178;1.1.1.205
Q4WI73;
Q0DJ61;
A0A2J6JQ89;3.1.3.48
I1H6N9;2.7.11.24
A0A368PHA0;
E9HYE0;2.7.-.-
F1N6L1;6.1.1.9
Q8RHX6;
A0A1U8LTZ6;
A0A251S2I3;
A9WJT1;
A0A2I2Y7K8;
K7L9K7;
H3GWU9;
A7RL91;
E1C8Z7;
Q5KG86;
A0A1D6MLJ4;
A0E7H2;4.1.2.13
F6HUN7;
A0A078H1K3;
H2M053;
Q9JHW4;
U5D2Y4;
F6TLV9;3.1.1.23
H2Q060;2.7.7.2
A0A1D6QA05;2.4.1.13
A0A2J6L274;
F4NXY2;
Q7UNZ1;2.1.2.2
G7K2Z4;2.7.4.3
H3ECM4;
A0A3Q1M6K1;5.2.1.8
P77624;
A0A078I6G6;
K3Z3J2;6.1.1.9
Q8BXH1;
A0A1R3LXN8;5.1.99.6
A0A2J6LQ26;6.1.1.11
F0ZF39;2.7.1.12
A0A2J6L808;2.3.1.48
Q8ZRU0;
F6H1V2;
A8BFY0;
A0A0K9RXZ8;
D8SHH5;
H2QDI9;
F7ARL3;
M4EIC8;4.1.2.13
A0A1U8AQZ4;1.14.11.-
A0A078IUY3;
Q4KCZ0;1.14.19.56
A0A3B6I1E3;
G1KQ74;6.2.1.5
O88559;
Q9VH26;4.2.1.1
A0A3Q7ILF6;4.2.1.24
Q9HGN6;"1.3.1.-; 1.3.1.88"
A0A3B5YYH9;
Q54T49;"3.1.2.-; 3.1.2.22"
A0A1U8MUY7;2.6.1.16
Q8ZRJ8;
A2RV38;3.6.4.13
G7JHF2;
Q5B269;3.2.1.25
B9SJX0;3.1.3.4
B9HSL1;
Q9W4S9;3.1.4.53
B7QGG9;4.2.1.17
Q2QMT1;2.4.2.7
A0A0A0L7R5;
W5MGG9;3.1.3.48
F1P573;1.17.4.4
F1LUP3;1.4.3.-
Q2RAL6;6.2.1.3
A0A2K1IK09;1.14.19.17
A0A1D8PLB5;
A0A368RSW6;
F0ZZZ2;2.7.1.35
A0A251UA12;
F7CLY1;
A0A1U8FB32;
Q7U4Z9;2.1.1.161
B9NFU7;2.1.2.2
Q0TXC3;3.6.4.12
Q94A52;3.6.4.13
A0A0K9P5H7;2.7.11.1
A0A3B5Z2C5;
F6HB66;2.6.1.16
Q8E9Y7;6.1.1.19
A0A0R0GEB7;
A1Z759;2.1.1.55
A0A251RTE0;
K3ZIP8;3.1.1.-
A0A1S3XY80;
M1C9V8;1.1.1.267
H2MYA2;5.1.3.3
Q22053;2.1.1.-
P51688;3.10.1.1
A2E8B8;
C5WWR4;5.1.3.1
A0A0A0KYS6;2.1.2.1
I1MBB2;3.1.4.11
M4FCR9;4.2.1.47
A0A1U8J9L2;3.1.4.4
A0A2I4F493;
B9MZ61;
A0DF43;
H9GND0;
P55203;4.6.1.2
B8C0Y9;3.6.4.12
B3SFR8;2.7.8.7
A0A3Q2TT98;3.2.1.45
H9GJX9;
B9SLE2;
F1S8V5;2.7.11.10
H3E8W9;
M4D2P6;6.1.1.21
A0A078K322;
F6UQU4;2.7.1.107
A4GYX2;7.1.1.-
A2EK34;3.1.3.2
F7EN76;2.7.11.1
A0A1S4AAL2;
A0A3B6JPL8;
A0A1S4DI82;
A0CUN6;6.1.1.3
A9P879;
Q969Z3;1.7.-.-
A7MB68;
A0A1U8IAA6;
B7PCJ7;2.7.1.30
D7STM0;2.1.2.1
F6RKZ8;3.1.1.29
B9I960;
A0A3B6TJB0;
A0A3B6TU81;
Q58201;4.3.2.1
A0A2G3AA80;
A8J4P9;
E3KA23;6.1.1.14
A0A3Q7IA94;
Q0U1T8;
P83097;
Q6AHR3;2.7.6.1
Q67V78;2.1.1.33
A9VC79;1.17.4.4
A9UTI0;5.2.1.8
A0A2G2Y9K0;
A0A078GG18;
A0A251LGQ9;
A0CRH5;4.1.1.37
Q5BBU4;1.16.3.1
F6XXY5;
F7GKD9;2.7.11.1
A0A078J032;2.7.11.1
A0A2K1ZY80;
Q4WXQ2;2.7.1.6
A0A0A0L3P0;
S0BE08;
A0A2C9VQ99;2.2.1.6
B4FGF6;
A0A2I4GQ85;
C4LVL0;
D7T860;3.1.4.46
A0A2C9WFX8;
Q9VIC9;1.5.1.6
A0A090M5X8;
D7SYM6;2.3.1.225
A7F035;4.2.1.1
Q89G63;
A0A072TWI8;4.1.1.50
C3ZQF6;
Q7YU25;
A0A072U2W1;5.3.1.1
B1N5I9;
I1HJ10;3.1.3.11
Q4R0J7;1.1.1.287
A0A072VE66;1.4.1.14
B6TI26;
Q5TT05;5.1.3.3
A0A3B6KPZ8;
D8QY61;
A0A1U8JAC8;2.7.1.134
Q9I6E6;
A0A0R0IW52;
Q5XI55;3.5.1.52
A0A1D6JGF3;1.14.11.-
A0A251U6N4;4.1.1.50
F0ZGZ2;
F6H235;
D8RB51;
A0A3N7F8I7;
A0A022QVP2;
A7E554;
A0A2J6L305;3.1.1.11
A0A078I828;
A0A0K9PZL8;
A0A0Q3IF61;
A0A3B6MUS6;
A2F9H4;
A7SER7;2.7.11.-
Q75DV0;
A0A1S4BH73;6.1.1.9
